,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS
4552,0,1,1,1,315000.0,4,4,1,1,-15506,-6099,3.0
4553,0,0,1,1,135000.0,4,1,1,1,-13833,-617,3.0
4554,1,1,0,2,135000.0,4,1,1,5,-11645,-5056,4.0
4555,0,0,1,2,90000.0,2,4,0,1,-12724,-2635,4.0
4556,1,1,1,1,180000.0,4,4,1,1,-13437,-1713,3.0
4557,0,1,1,1,360000.0,4,1,1,1,-11619,-2475,3.0
4558,0,0,0,1,189000.0,4,4,1,1,-18979,-4487,3.0
4559,0,0,1,1,225000.0,4,4,1,1,-14357,-3120,3.0
4560,0,0,1,1,72000.0,4,4,0,2,-19812,-2256,3.0
4561,1,0,0,1,202500.0,0,1,1,1,-13040,-1223,3.0
4562,1,1,0,1,450000.0,4,1,1,1,-9847,-502,3.0
4563,1,1,1,2,225000.0,4,4,1,4,-12997,-5469,4.0
4564,0,0,1,1,315000.0,2,4,0,1,-11206,-2514,3.0
4565,0,0,0,2,112500.0,4,4,1,1,-15766,-1086,4.0
4566,0,0,1,1,117000.0,0,4,0,1,-14041,-460,3.0
4567,0,0,1,1,135000.0,4,1,1,1,-13833,-617,3.0
4568,0,0,0,2,225000.0,0,4,1,1,-14476,-4987,4.0
4569,0,0,1,1,135000.0,4,4,1,1,-14493,-1768,3.0
4570,1,1,0,2,157500.0,4,4,1,2,-12518,-1135,4.0
4571,0,0,0,1,198000.0,4,4,1,1,-9919,-1200,3.0
4572,1,0,1,2,157500.0,4,4,1,1,-10087,-1447,4.0
4573,1,1,0,1,234000.0,4,4,1,1,-12836,-4856,3.0
4574,1,0,0,1,135000.0,4,4,1,5,-9280,-1934,3.0
4575,0,0,0,2,189000.0,4,4,2,2,-10100,-596,3.0
4576,1,1,1,1,450000.0,4,1,1,1,-10454,-1496,3.0
4577,1,1,1,1,67500.0,4,4,1,1,-15156,-1696,3.0
4578,1,1,1,2,225000.0,4,4,1,4,-12997,-5469,4.0
4579,0,0,1,1,90000.0,4,1,1,1,-11574,-3608,3.0
4580,1,1,1,1,337500.0,4,1,1,1,-11489,-3109,3.0
4581,0,0,1,1,135000.0,0,1,1,1,-9778,-2910,3.0
4582,1,1,1,1,450000.0,0,4,1,1,-15439,-2605,3.0
4583,1,1,0,2,225000.0,4,4,1,1,-14776,-2212,4.0
4584,0,0,1,1,180000.0,4,1,0,1,-13767,-1882,3.0
4585,0,1,0,2,180000.0,4,1,1,1,-12709,-3193,4.0
4586,0,0,0,2,112500.0,2,4,1,1,-10150,-1162,4.0
4587,1,0,0,2,216000.0,4,4,1,1,-14740,-1040,4.0
4588,1,1,1,1,135000.0,4,4,1,1,-20310,-5375,3.0
4589,1,1,1,2,900000.0,0,1,1,1,-9889,-1000,4.0
4590,0,0,0,2,337500.0,4,4,1,1,-10990,-2174,4.0
4591,1,1,1,1,112500.0,4,4,0,1,-13165,-1022,3.0
4592,1,0,0,2,135000.0,4,4,1,1,-13639,-430,4.0
4593,1,0,1,1,135000.0,4,4,1,1,-12520,-5345,3.0
4594,0,0,0,1,202500.0,4,4,1,1,-12047,-3443,3.0
4595,0,0,1,1,121500.0,4,1,1,1,-11007,-762,3.0
4596,0,1,1,1,225000.0,4,4,0,1,-15443,-290,3.0
4597,1,1,1,1,315000.0,0,1,1,1,-17370,-492,3.0
4598,1,1,0,1,405000.0,2,4,1,1,-14166,-2404,3.0
4599,0,0,0,2,135000.0,4,4,1,1,-15050,-4977,4.0
4600,0,0,0,2,225000.0,4,1,3,1,-12930,-5952,3.0
4601,1,1,1,1,450000.0,4,1,1,3,-18476,-2625,3.0
4602,0,0,0,1,112500.0,0,1,1,5,-12331,-3272,3.0
4603,1,1,1,1,270000.0,4,1,1,1,-14573,-5939,3.0
4604,1,0,1,1,292500.0,0,4,0,1,-14785,-3018,3.0
4605,1,0,0,1,135000.0,4,4,1,1,-11101,-96,3.0
4606,0,1,1,2,166500.0,4,4,1,1,-14557,-7346,4.0
4607,1,1,1,1,216000.0,4,4,1,4,-17051,-1457,3.0
4608,1,1,1,1,144000.0,4,4,1,1,-13509,-1028,3.0
4609,0,0,1,2,180000.0,4,4,1,1,-13542,-424,4.0
4610,1,0,0,1,225000.0,0,1,1,1,-18086,-1922,3.0
4611,1,1,1,1,135000.0,2,1,1,1,-8972,-145,3.0
4612,0,1,1,1,135000.0,0,1,0,1,-11062,-134,3.0
4613,1,1,1,1,270000.0,0,4,1,1,-15167,-2162,3.0
4614,0,0,1,2,157500.0,4,4,1,1,-10710,-2351,4.0
4615,1,1,1,1,135000.0,4,2,1,1,-11638,-5009,3.0
4616,0,0,1,2,180000.0,2,1,1,1,-11020,-3578,4.0
4617,1,1,1,2,225000.0,0,4,0,1,-18376,-4270,4.0
4618,0,0,1,1,202500.0,4,4,1,1,-15804,-732,3.0
4619,0,0,1,2,90000.0,4,4,2,1,-11345,-3437,3.0
4620,0,0,1,2,81000.0,4,4,1,1,-16435,-9745,4.0
4621,1,1,1,2,157500.0,1,4,1,1,-16957,365243,4.0
4622,1,1,0,1,180000.0,0,1,1,1,-12925,-1693,3.0
4623,0,1,1,2,180000.0,4,1,3,2,-10433,-3019,3.0
4624,1,0,1,1,112500.0,4,1,1,1,-13682,-5460,3.0
4625,0,0,1,1,108000.0,4,4,1,1,-13012,-1342,3.0
4626,0,1,1,2,180000.0,4,1,3,2,-10433,-3019,3.0
4627,1,1,1,1,135000.0,4,4,1,1,-12443,-1618,3.0
4628,1,1,0,2,225000.0,0,4,1,1,-14636,-3850,4.0
4629,0,0,1,2,126000.0,4,1,1,1,-12428,-4900,4.0
4630,0,1,1,1,315000.0,0,4,1,2,-16095,-7979,3.0
4631,1,0,1,1,562500.0,4,2,1,1,-13790,-5639,3.0
4632,1,1,1,1,225000.0,4,4,1,1,-13621,-1127,3.0
4633,1,0,0,1,67500.0,4,4,0,1,-8729,-1755,3.0
4634,0,1,0,1,135000.0,4,1,0,4,-12579,-1654,3.0
4635,0,0,0,1,139050.0,1,4,1,2,-21071,365243,3.0
4636,1,1,1,1,225000.0,4,1,1,1,-13334,-4908,3.0
4637,0,0,1,2,121500.0,4,4,0,1,-10625,-1800,4.0
4638,0,0,0,1,76500.0,4,4,1,1,-10080,-735,3.0
4639,1,0,0,2,225000.0,4,2,1,1,-13969,-263,4.0
4640,1,1,1,2,180000.0,4,4,1,1,-14618,-4979,4.0
4641,0,0,0,1,54000.0,1,3,1,1,-12129,365243,3.0
4642,0,1,1,1,247500.0,0,1,0,1,-15340,-1009,3.0
4643,1,1,1,1,247500.0,2,4,1,1,-11992,-3579,3.0
4644,1,0,1,2,135000.0,0,4,1,1,-13353,-567,4.0
4645,0,0,1,2,112500.0,4,4,3,1,-12121,-3718,3.0
4646,0,1,1,1,135000.0,4,1,1,1,-10014,-2311,3.0
4647,0,0,0,1,225000.0,1,4,1,2,-18133,365243,3.0
4648,0,1,1,1,391500.0,0,1,1,1,-17423,-472,3.0
4649,0,1,1,1,135000.0,0,2,0,1,-11469,-686,3.0
4650,0,0,0,1,90000.0,4,4,1,1,-16118,-1959,3.0
4651,1,0,0,1,135000.0,4,4,1,1,-11214,-1254,3.0
4652,1,1,0,2,247500.0,4,4,1,1,-13684,-3779,4.0
4653,0,1,1,1,90000.0,4,1,1,5,-12639,-686,3.0
4654,0,0,1,1,112500.0,4,4,1,1,-10406,-2774,3.0
4655,0,0,0,1,85500.0,2,4,1,2,-15014,-6866,3.0
4656,0,0,0,1,202500.0,4,4,1,1,-12047,-3443,3.0
4657,0,1,0,1,157500.0,0,4,0,1,-10433,-2959,3.0
4658,0,0,0,1,76500.0,4,1,1,1,-15915,-785,3.0
4659,0,0,0,2,202500.0,4,4,1,1,-13446,-2720,4.0
4660,0,0,1,2,112500.0,4,4,0,1,-13552,-2418,4.0
4661,1,0,1,1,112500.0,4,4,1,1,-18394,-5155,3.0
4662,1,0,0,1,135000.0,4,4,1,1,-11101,-96,3.0
4663,1,0,0,2,180000.0,4,4,1,1,-9930,-2324,4.0
4664,0,0,1,1,135000.0,0,1,1,1,-10182,-971,3.0
4665,1,1,1,1,270000.0,1,4,1,1,-18948,365243,3.0
4666,0,1,1,2,225000.0,4,4,4,1,-10882,-4126,3.0
4667,1,0,1,1,270000.0,2,1,1,1,-11082,-376,3.0
4668,1,0,1,1,135000.0,4,4,1,1,-18421,-1308,3.0
4669,0,1,0,2,130500.0,4,4,1,1,-10969,-163,4.0
4670,0,1,0,2,135000.0,2,1,1,1,-13495,-2357,4.0
4671,1,1,1,2,180000.0,4,1,1,1,-13174,-2477,4.0
4672,1,1,0,1,180000.0,2,4,1,1,-14759,-991,3.0
4673,0,0,1,1,90000.0,4,1,1,1,-10520,-2378,3.0
4674,0,0,1,2,135000.0,4,4,2,1,-14874,-2407,3.0
4675,0,0,1,1,112500.0,4,4,1,1,-12675,-2178,3.0
4676,0,1,1,2,112500.0,2,3,1,1,-14234,-5710,4.0
4677,0,1,1,1,135000.0,4,4,1,1,-11220,-1534,3.0
4678,0,0,0,1,112500.0,4,4,1,1,-12872,-3720,3.0
4679,0,0,0,1,90000.0,1,4,1,1,-9861,365243,3.0
4680,0,0,1,1,180000.0,0,1,1,1,-19614,-2878,3.0
4681,1,0,1,1,562500.0,4,2,1,1,-13790,-5639,3.0
4682,0,1,0,2,90000.0,2,1,1,1,-10393,-2255,4.0
4683,1,1,1,1,157500.0,4,4,1,1,-10287,-1193,3.0
4684,0,1,1,1,247500.0,4,4,0,1,-17152,-1253,3.0
4685,0,0,1,2,157500.0,0,1,1,1,-12135,-1216,4.0
4686,1,0,1,1,81000.0,4,4,1,1,-12313,-1098,3.0
4687,0,0,0,1,90000.0,4,4,1,5,-10092,-976,3.0
4688,1,1,1,1,225000.0,4,4,1,1,-13621,-1127,3.0
4689,0,0,1,2,225000.0,4,1,1,0,-15377,-341,4.0
4690,1,1,1,1,495000.0,0,4,1,1,-16497,-1190,3.0
4691,0,1,1,1,121500.0,4,4,1,1,-15999,-3269,3.0
4692,0,1,1,1,355500.0,0,4,1,1,-15220,-288,3.0
4693,0,0,0,1,90000.0,4,4,1,1,-16118,-1959,3.0
4694,0,0,1,1,144000.0,0,1,1,1,-12517,-3778,3.0
4695,1,1,0,2,171000.0,4,4,1,5,-11301,-2250,4.0
4696,0,0,0,1,67500.0,4,4,1,1,-16581,-6959,3.0
4697,0,0,1,3,225000.0,0,4,3,1,-11870,-5072,4.0
4698,0,1,1,2,202500.0,0,4,1,1,-12642,-3298,4.0
4699,0,0,1,1,112500.0,4,4,1,1,-9885,-2072,3.0
4700,1,1,1,1,405000.0,0,4,1,1,-16510,-731,3.0
4701,0,0,1,2,180000.0,0,4,1,1,-10454,-505,4.0
4702,1,1,0,2,180000.0,4,4,1,1,-9342,-615,4.0
4703,0,0,1,2,90000.0,4,4,2,1,-13593,-4699,3.0
4704,0,1,1,2,180000.0,0,1,1,1,-11719,-2866,4.0
4705,1,1,1,1,225000.0,2,4,1,1,-17237,-1710,3.0
4706,1,1,1,1,427500.0,4,4,0,1,-15788,-430,3.0
4707,1,1,0,2,225000.0,0,4,1,1,-14636,-3850,4.0
4708,0,0,1,1,112500.0,4,4,1,1,-14890,-736,3.0
4709,0,0,1,1,225000.0,0,4,0,2,-13933,-3625,3.0
4710,0,1,1,2,135000.0,2,4,1,1,-14439,-6094,4.0
4711,0,0,1,1,144000.0,4,1,0,1,-13435,-122,3.0
4712,1,0,1,1,157500.0,4,4,0,1,-13314,-544,3.0
4713,1,1,1,1,157500.0,4,1,1,1,-9599,-2987,3.0
4714,0,0,1,1,54000.0,2,4,1,1,-8556,-1108,3.0
4715,0,1,0,1,135000.0,4,1,1,2,-12523,-2482,3.0
4716,0,1,1,1,202500.0,4,4,1,1,-10310,-2257,3.0
4717,0,1,1,2,144000.0,4,4,1,1,-11086,-2937,4.0
4718,1,1,0,1,99000.0,1,4,1,1,-18692,365243,3.0
4719,0,0,0,2,73350.0,4,4,1,1,-14321,-7068,4.0
4720,0,1,1,2,180000.0,4,4,1,1,-13014,-1386,4.0
4721,0,1,1,1,112500.0,0,4,1,1,-13448,-2422,3.0
4722,0,0,1,2,270000.0,4,4,1,1,-14893,-2622,4.0
4723,0,0,0,1,270000.0,2,4,1,1,-15445,-2750,3.0
4724,1,1,0,2,184500.0,4,1,1,1,-12518,-926,4.0
4725,1,0,1,1,112500.0,4,1,1,1,-13682,-5460,3.0
4726,1,1,0,1,450000.0,4,1,1,1,-19410,-5545,3.0
4727,0,1,1,1,121500.0,0,4,1,1,-13845,-2728,3.0
4728,1,1,0,2,90000.0,4,4,1,1,-11740,-1550,4.0
4729,0,0,1,2,112500.0,4,1,1,1,-10115,-885,4.0
4730,1,0,1,1,270000.0,4,4,1,1,-12910,-359,3.0
4731,0,0,1,2,180000.0,4,4,1,1,-13787,-3082,4.0
4732,0,0,1,1,67500.0,0,4,1,1,-18880,-4114,3.0
4733,0,0,0,1,180000.0,4,4,1,4,-9762,-1223,3.0
4734,0,0,1,1,225000.0,4,1,1,1,-13071,-1344,3.0
4735,0,0,1,1,157500.0,0,4,0,1,-12991,-1596,3.0
4736,1,0,0,1,270000.0,4,1,1,1,-10108,-1473,3.0
4737,0,1,1,1,180000.0,4,4,1,1,-12579,-3716,3.0
4738,0,0,0,1,202500.0,4,4,1,1,-12047,-3443,3.0
4739,1,0,0,1,225000.0,4,4,1,1,-19129,-806,3.0
4740,0,0,1,1,90000.0,0,4,1,1,-10175,-1966,3.0
4741,1,1,0,1,202500.0,4,4,1,5,-11942,-3638,3.0
4742,0,0,1,2,225000.0,4,1,1,1,-10029,-2705,4.0
4743,0,1,0,2,81000.0,4,1,1,1,-12358,-3017,4.0
4744,0,0,0,2,180000.0,4,4,1,1,-12161,-127,4.0
4745,1,1,1,1,135000.0,4,4,1,1,-10000,-1779,3.0
4746,0,1,1,3,243000.0,0,1,3,4,-23198,-1112,4.0
4747,0,0,1,1,135000.0,1,4,0,1,-19295,365243,3.0
4748,0,0,0,1,157500.0,4,1,1,1,-13549,-2877,3.0
4749,0,0,0,1,153000.0,4,2,1,1,-11881,-716,3.0
4750,1,1,0,2,234000.0,2,4,1,1,-10293,-3243,4.0
4751,0,1,1,1,90000.0,2,4,1,1,-13639,-188,3.0
4752,0,0,1,1,202500.0,4,4,1,1,-14305,-3846,3.0
4753,0,1,1,1,225000.0,2,4,1,1,-13649,-1477,3.0
4754,0,0,0,1,202500.0,4,4,1,1,-12047,-3443,3.0
4755,0,0,1,1,126000.0,4,4,0,5,-8255,-898,3.0
4756,1,1,0,1,459000.0,2,1,1,2,-15839,-1904,3.0
4757,0,0,0,1,157500.0,4,1,1,1,-15773,-309,3.0
4758,0,1,1,1,157500.0,4,4,1,1,-10808,-1739,3.0
4759,1,1,1,1,171000.0,0,1,1,1,-12477,-2254,3.0
4760,0,0,0,1,108000.0,0,4,1,1,-15150,-719,3.0
4761,0,1,1,2,135000.0,2,4,1,1,-14439,-6094,4.0
4762,0,0,0,1,153000.0,4,4,1,5,-9593,-1799,3.0
4763,1,0,0,1,166500.0,4,4,1,1,-11459,-1046,3.0
4764,1,0,0,2,225000.0,4,1,0,1,-16768,-3088,4.0
4765,1,0,1,2,112500.0,4,4,1,1,-21312,-10050,4.0
4766,1,1,1,1,765000.0,4,1,1,1,-12197,-1194,3.0
4767,1,0,1,2,180000.0,4,4,1,1,-13828,-6004,4.0
4768,1,0,1,2,112500.0,4,4,1,1,-11964,-4280,4.0
4769,0,0,1,2,270000.0,0,1,1,1,-11506,-2331,4.0
4770,0,1,1,2,112500.0,4,1,1,1,-13405,-3252,4.0
4771,1,1,0,1,229500.0,2,4,1,1,-21665,-4342,3.0
4772,0,0,0,1,135000.0,4,4,1,1,-16415,-3054,3.0
4773,1,1,1,1,292500.0,0,1,1,1,-12569,-3322,3.0
4774,0,1,1,1,157500.0,4,4,1,1,-10808,-1739,3.0
4775,0,0,0,2,144000.0,4,4,1,1,-17001,-5004,4.0
4776,0,1,0,1,81000.0,4,4,1,1,-15062,-2014,3.0
4777,1,1,1,2,405000.0,0,4,1,1,-10825,-3474,4.0
4778,0,0,1,3,157500.0,4,4,2,1,-10313,-991,4.0
4779,1,1,1,1,180000.0,0,1,1,1,-9961,-1775,3.0
4780,0,0,0,1,90000.0,1,4,1,1,-9861,365243,3.0
4781,1,1,0,2,202500.0,4,1,1,1,-11736,-727,4.0
4782,1,1,1,1,270000.0,0,4,1,1,-15167,-2162,3.0
4783,0,0,0,2,202500.0,4,4,1,1,-13446,-2720,4.0
4784,1,0,1,1,180000.0,4,4,1,1,-13706,-932,3.0
4785,1,0,1,2,135000.0,1,1,1,1,-16372,365243,4.0
4786,0,0,0,1,157500.0,4,1,1,1,-13167,-1641,3.0
4787,0,0,0,2,171000.0,4,4,1,1,-14622,-1160,4.0
4788,0,0,1,2,157500.0,0,1,1,1,-13766,-73,4.0
4789,0,0,1,2,76500.0,0,4,1,2,-14375,-1281,4.0
4790,0,1,1,2,675000.0,4,4,1,1,-18605,-224,4.0
4791,1,1,0,1,157500.0,4,4,1,1,-11288,-1904,3.0
4792,0,0,0,1,99000.0,4,4,0,2,-16243,-3273,3.0
4793,1,1,1,1,315000.0,0,1,1,1,-17370,-492,3.0
4794,1,1,1,2,225000.0,4,4,1,4,-12997,-5469,4.0
4795,0,0,1,1,121500.0,4,1,1,1,-11007,-762,3.0
4796,0,0,1,1,148500.0,4,4,1,1,-15083,-847,3.0
4797,1,1,0,2,225000.0,4,4,1,1,-14136,-2628,4.0
4798,0,0,1,1,90000.0,0,1,1,1,-9600,-686,3.0
4799,1,0,1,1,225000.0,4,4,0,1,-11183,-320,3.0
4800,0,1,1,1,135000.0,0,2,0,1,-11469,-686,3.0
4801,0,0,0,1,180000.0,0,2,1,1,-14687,-7401,3.0
4802,0,0,1,1,337500.0,4,4,1,1,-12790,-3329,3.0
4803,1,1,0,1,270000.0,0,1,1,1,-11373,-1371,3.0
4804,0,0,0,2,180000.0,2,1,1,1,-13727,-5215,4.0
4805,1,1,1,2,135000.0,4,1,1,1,-11564,-2944,4.0
4806,1,1,1,1,225000.0,0,4,1,1,-14512,-2044,3.0
4807,1,0,1,2,112500.0,0,4,1,1,-10874,-1174,4.0
4808,0,0,0,2,67500.0,4,4,1,2,-13891,-248,4.0
4809,0,1,1,1,391500.0,0,1,1,1,-17423,-472,3.0
4810,1,1,1,2,130500.0,4,4,1,1,-11647,-2905,4.0
4811,1,1,1,1,135000.0,4,4,1,1,-10910,-1436,3.0
4812,1,0,1,1,225000.0,4,1,1,1,-13198,-3690,3.0
4813,1,1,1,1,157500.0,4,4,1,1,-13867,-3095,3.0
4814,1,0,0,2,283500.0,4,4,1,1,-14557,-2517,4.0
4815,1,0,0,2,135000.0,0,4,1,3,-14958,-1345,4.0
4816,0,0,0,2,47250.0,4,4,1,5,-11651,-318,4.0
4817,1,1,1,1,225000.0,4,4,1,3,-15090,-6761,3.0
4818,1,1,1,1,360000.0,1,4,1,1,-19832,365243,3.0
4819,0,1,1,1,157500.0,1,4,1,1,-20661,365243,3.0
4820,0,1,1,1,234000.0,0,4,1,1,-10865,-1481,3.0
4821,0,0,0,2,315000.0,0,1,1,1,-12932,-309,4.0
4822,1,0,1,1,202500.0,4,4,1,1,-13426,-6753,3.0
4823,1,1,1,2,225000.0,0,1,1,1,-14869,-229,4.0
4824,0,0,1,2,112500.0,4,1,1,1,-14768,-2133,4.0
4825,1,1,0,1,135000.0,4,4,1,1,-10583,-1184,3.0
4826,1,1,0,1,450000.0,4,4,1,5,-12736,-110,3.0
4827,0,0,0,2,112500.0,0,4,1,1,-15162,-1810,4.0
4828,0,1,1,2,94500.0,4,4,1,1,-12628,-3487,4.0
4829,0,1,1,1,225000.0,4,1,1,1,-14148,-1591,3.0
4830,0,0,1,1,135000.0,1,4,0,1,-19295,365243,3.0
4831,1,0,1,2,157500.0,4,4,1,1,-10087,-1447,4.0
4832,1,0,1,1,112500.0,4,4,1,1,-15171,-1508,3.0
4833,0,0,1,1,157500.0,4,4,1,1,-15096,-2862,3.0
4834,1,1,1,1,225000.0,0,4,1,1,-13744,-1934,3.0
4835,1,0,0,1,315000.0,0,1,1,1,-18321,-110,3.0
4836,0,1,0,1,90000.0,2,4,1,2,-13891,-7080,3.0
4837,1,1,1,1,135000.0,0,1,1,1,-11759,-91,3.0
4838,0,1,1,1,94500.0,4,4,1,1,-19780,-6849,3.0
4839,0,1,1,2,67500.0,4,1,1,2,-12262,-3038,4.0
4840,1,1,1,1,225000.0,4,4,1,1,-14283,-1609,3.0
4841,1,0,1,2,157500.0,4,4,1,1,-10087,-1447,4.0
4842,1,0,1,2,450000.0,0,1,1,1,-12238,-2187,4.0
4843,1,1,0,2,445500.0,2,1,1,2,-14906,-6826,4.0
4844,1,1,0,2,337500.0,4,1,1,1,-11810,-1662,4.0
4845,0,1,1,1,112500.0,4,4,1,1,-15174,-3292,3.0
4846,1,1,0,1,202500.0,0,1,1,2,-15542,-888,3.0
4847,1,1,1,2,180000.0,4,4,1,1,-14272,-596,4.0
4848,1,1,0,1,180000.0,1,4,1,1,-15510,365243,3.0
4849,1,1,1,2,180000.0,4,1,1,1,-13174,-2477,4.0
4850,1,1,1,1,225000.0,2,1,1,1,-12763,-2255,3.0
4851,1,0,1,2,112500.0,4,4,1,1,-15788,-1563,4.0
4852,0,0,1,2,202500.0,4,4,1,2,-11468,-4448,4.0
4853,1,1,0,1,270000.0,4,1,1,4,-10817,-203,3.0
4854,0,0,1,2,90000.0,4,1,1,1,-14643,-3922,4.0
4855,0,0,1,1,270000.0,4,4,1,1,-19040,-1402,3.0
4856,1,0,1,1,234000.0,4,4,1,1,-11970,-1748,3.0
4857,0,1,1,1,270000.0,0,4,1,1,-13768,-2565,3.0
4858,1,1,1,1,180000.0,0,4,1,1,-9905,-3343,3.0
4859,0,0,1,2,157500.0,0,1,1,1,-13766,-73,4.0
4860,0,1,0,2,180000.0,4,1,1,1,-12709,-3193,4.0
4861,0,0,0,2,202500.0,4,4,1,1,-13446,-2720,4.0
4862,1,0,1,1,202500.0,2,1,1,1,-10756,-2355,3.0
4863,1,0,1,1,562500.0,4,2,1,1,-13790,-5639,3.0
4864,1,0,0,1,126000.0,4,4,1,1,-11041,-1160,3.0
4865,1,1,0,1,225000.0,4,4,1,1,-10502,-1878,3.0
4866,1,1,1,1,157500.0,4,4,1,1,-15879,-2276,3.0
4867,0,0,0,1,135000.0,0,4,1,1,-12269,-604,3.0
4868,1,1,1,1,315000.0,4,1,1,1,-10580,-2566,3.0
4869,0,1,1,1,103500.0,4,2,0,1,-8543,-1781,3.0
4870,0,1,1,1,234000.0,0,4,1,1,-10865,-1481,3.0
4871,0,1,1,2,540000.0,4,1,3,1,-14160,-422,3.0
4872,0,0,1,2,90000.0,0,4,1,1,-17384,-1138,4.0
4873,0,0,0,1,180000.0,0,2,1,1,-14687,-7401,3.0
4874,0,0,1,1,247500.0,0,4,0,1,-11380,-1540,3.0
4875,0,0,0,1,225000.0,0,4,0,1,-14765,-3294,3.0
4876,1,1,0,1,135000.0,4,2,1,1,-13524,-1293,3.0
4877,0,0,1,1,81000.0,4,4,1,2,-15749,-6367,3.0
4878,1,1,0,1,315000.0,2,4,1,1,-13230,-3643,3.0
4879,1,0,1,1,202500.0,2,1,1,1,-10756,-2355,3.0
4880,0,1,0,1,135000.0,4,1,1,2,-12523,-2482,3.0
4881,0,0,1,2,157500.0,4,4,1,1,-14212,-1889,4.0
4882,0,0,1,1,234000.0,2,4,0,5,-14824,-5831,3.0
4883,0,1,1,2,270000.0,0,1,1,1,-13669,-428,4.0
4884,1,1,0,2,427500.0,0,1,1,1,-15144,-6400,4.0
4885,1,0,0,2,180000.0,4,4,1,1,-14966,-399,4.0
4886,0,0,1,2,157500.0,4,4,1,1,-10710,-2351,4.0
4887,0,0,1,2,270000.0,0,1,1,1,-15438,-2197,4.0
4888,1,1,1,1,157500.0,4,4,1,1,-13867,-3095,3.0
4889,1,0,0,1,202500.0,2,4,1,1,-13559,-4846,3.0
4890,1,1,0,1,135000.0,0,4,1,1,-9423,-1405,3.0
4891,0,0,1,1,135000.0,0,1,1,1,-10182,-971,3.0
4892,0,1,0,2,112500.0,4,4,0,1,-10668,-401,4.0
4893,1,1,1,2,225000.0,4,1,1,1,-13456,-992,4.0
4894,0,0,1,1,315000.0,2,4,0,1,-11206,-2514,3.0
4895,0,0,1,2,135000.0,4,2,1,1,-10598,-2175,4.0
4896,1,0,1,2,270000.0,4,4,3,1,-11505,-4019,3.0
4897,0,1,1,1,126000.0,0,4,1,1,-10128,-367,3.0
4898,1,1,1,2,112500.0,4,4,1,1,-10034,-1840,4.0
4899,0,0,1,1,270000.0,4,1,1,1,-18411,-10094,3.0
4900,1,1,1,1,202500.0,4,4,1,1,-15207,-2102,3.0
4901,0,1,1,1,67500.0,4,4,1,1,-11454,-1678,3.0
4902,0,1,0,2,270000.0,2,1,1,1,-16053,-7369,4.0
4903,1,1,1,1,270000.0,1,4,1,1,-18948,365243,3.0
4904,0,0,1,2,60750.0,0,1,1,1,-10687,-1981,4.0
4905,0,1,1,1,270000.0,4,1,1,1,-10416,-3661,3.0
4906,0,1,0,1,148500.0,4,4,1,1,-11675,-3779,3.0
4907,1,1,1,1,270000.0,1,4,1,1,-18948,365243,3.0
4908,0,0,1,1,180000.0,2,4,1,1,-14574,-964,3.0
4909,1,1,0,2,139500.0,4,4,1,1,-12989,-1598,4.0
4910,1,1,1,1,270000.0,4,4,1,2,-8900,-673,3.0
4911,0,1,0,2,180000.0,4,1,1,1,-12709,-3193,4.0
4912,0,1,1,1,112500.0,4,4,1,1,-11497,-1648,3.0
4913,0,0,0,1,112500.0,0,4,1,1,-9582,-747,3.0
4914,1,1,0,1,292500.0,2,4,0,1,-10502,-3779,3.0
4915,1,0,1,1,180000.0,4,3,1,1,-10581,-1692,3.0
4916,0,0,1,2,157500.0,0,4,1,1,-17004,-1117,4.0
4917,1,0,1,2,675000.0,2,4,1,1,-14163,-6886,4.0
4918,0,0,1,1,67500.0,4,4,0,1,-12101,-1009,3.0
4919,1,1,0,1,252000.0,4,4,1,1,-17046,-5347,3.0
4920,0,0,0,2,157500.0,2,1,1,1,-12636,-5345,4.0
4921,0,1,1,1,63000.0,4,4,0,1,-13669,-1261,3.0
4922,1,1,1,1,180000.0,0,4,1,1,-16798,-1317,3.0
4923,0,0,1,1,225000.0,4,1,1,1,-11549,-1086,3.0
4924,1,1,0,1,360000.0,2,4,1,1,-11294,-3536,3.0
4925,1,1,1,1,225000.0,0,4,1,1,-11294,-1077,3.0
4926,1,1,1,2,301500.0,2,4,1,3,-17080,-2715,4.0
4927,0,0,1,1,184500.0,4,4,1,1,-11631,-5055,3.0
4928,0,0,1,1,225000.0,0,4,1,1,-12478,-3569,3.0
4929,0,0,1,2,270000.0,2,1,2,5,-11342,-688,3.0
4930,1,1,1,1,157500.0,4,4,1,1,-13867,-3095,3.0
4931,1,1,1,2,270000.0,0,1,1,1,-17280,-565,4.0
4932,0,0,0,2,450000.0,4,1,1,1,-11870,-221,4.0
4933,0,0,1,2,90000.0,0,4,1,1,-13864,-1399,4.0
4934,0,0,1,1,225000.0,0,4,1,1,-12478,-3569,3.0
4935,0,0,1,2,144000.0,4,4,1,1,-11147,-262,4.0
4936,1,1,1,1,360000.0,0,1,1,1,-16537,-410,3.0
4937,1,0,1,2,450000.0,0,1,1,1,-12238,-2187,4.0
4938,1,1,1,2,99000.0,2,4,1,5,-16558,-3235,4.0
